OPTGycEyPexeDdtyvPCzOXQeIIVrDxP1XLJGd5fR 0.2716609838131273
sRtUXoYIVs8slp8Xe3SzWPwW9RhkUbsJzkXBYGIX 0.35109075979281046
GOXov0ABIYRRLYyudSripJd3HQQfw9L3MdbAAv9E 0.8525719667608919
7Ui40Tt2pvaxiXoEF0wx45UFSFZ8mWPiwNyQPJev 0.5545477791449864
s0IpOe12KKILfCJbBjkML4tHAhYyXIFyHLnopTcR 0.3120336577371814
BzKaxq9WWM3TZKNYrJKO91mlqWUI4LMwC6TFH06y 0.32368895366650097
XFGov5clMOO6jTrrvs6mcG8ecfEG5GQAJuJyG5fm 0.8782288950620216
LesWYNPcFeQQElBCiLOQg43M41yUhzxaVOx8h3Ug 0.6553519317551935
lp53XXy02CYZDdORbdpswxzQ0xiN3g6bVnkVB2Of 0.9905435653778302
y1nWJdaYB1reejR7shTfscV2JJGUJ0nrQcr82JH5 0.19284573480516765
QoU0zoAR82EMKbGoXBML42zbDlrO1yvprZ5OQjt9 0.9979604919015947
1IOfN10UYTI4YJ3lnZyanfRjmxVMB99aoeyMcibA 0.927024967781293
fmr6oRNCOnW6UTXWzWK7TzgT4pVVv55jwzGMmRdf 0.2019826687028734
rT2PttpxkFDaqOfDAmaOFjwB5J7xsCR8pu08nwYj 0.9617831937213617
3wUWpsoD9QWLy0ksLcbx4SanVRITPdBkT9CcW1O6 0.5223691875752662
tRfDVce5S0hTs9rHq1OSovBcs4hGIbigYU2jXwTd 0.5845634750284752
MberlUdIEH3GH5K5f94EBoTgh8tQhjWU6leMJ697 0.5837811552595309
QFCxL149uJ9Bafvx4vOxXv0gaXGBlBXyU34lDAx8 0.5637120184113256
DhIgaBq1ufATFuvpaglJqhz9j90K1n3lembnRfU3 0.843566670800575
Cd4QmmvdySTARTzTvi2hesFBXvafDh3DOKbSbNnK 0.9151023730151129
DeQPXjU8hSWAT2Nl9jygDkWHkYKbX79u3Q45bTml 0.04319340000930727
26w6Ns3G8NlbiQ4DfVnsgJkfRiLgV7V6pLzWkqEp 0.2538011506090927
ddcVf88GLJjUKMAKL827srfZwrZynTY9T0QCO0Vl 0.5182535449315857
6Raq1rTX7n7KmHuJ2oOXYFcauSB5ROaikZ65WrrP 0.0038163307833779525
4xDCHx8zZPYFsmzzsj94zNrzilLt4oWfrhtBfkkt 0.867506811384806
Kit9NlqmbOzzRRamZVM4QgZh50JyZZHTKBOb0teP 0.3616847892906381
cYDrcRx88bTTp2GBazOMnk00Ms3Rm5TnW5Mri4gm 0.4698158615017005
CZmh8TP2mAnjjg7EeL5aFquVbYmrjPmap8mld0gS 0.16375416187555947
RnrE33YMaPP7NJbqoMMxJLwyHXrpdoV2Ji1NmaAb 0.49766188773024533
nmpPlyvdDSBwbk92DghJFfsOROzrbIromdVLhsqa 0.2255731907633186
xP9jCn4EfXYxnD8e4U4DMXbw9dq56ZuSzykzeWxC 0.7431363140698422
Gpp42fjpQ0GmASkR1pIy5spjewKVtsRJmiZsqPny 0.7090855164871263
V0A84MxhuTBbLEooFsGULrZ3xH6fkvcM6ZdU4zRm 0.7758462677753044
VbFiN81lx9OwG61RjSfKgkcaO5ZHfhxKqr91aJem 0.9073825009059678
hFxoVWSvrSH8mx9AQDRsWy7xE884KYo9jEAkoYEt 0.3447097799994693
w5fkkaHINlAc2Lgp6fKbnD319RyzREWHpe88iIal 0.22390084029981838
SYgNDRTTby5FKvaStqUKDA0S9z8XUDJauLK2TZy3 0.7531326798685256
QT18w0RMZBWxDUuNoy05p6WSwgC379AeEkE8gaOA 0.6798570837117889
mSRpVC9Byo79C7LB5SyxpMOjv9WVlKA3fUME3IUL 0.11511079785996614
aqhdFkUo8m2JtKr4GY14dHq0GiEnZm38jYcLtWAX 0.5856069991648571
2dDFKvb4G2PHe9Le3ieyXkGBnliSI4KY0NdbfKde 0.9361486331712495
Y28z9RgL74BYTQNtVvvIeeP4Eg4AKBAubF7AUHZx 0.12432709056798241
w7SpaXBpFtPfnEjH3KIEeTVw746RMiRbNRoMAnU2 0.13066549075564404
jnhbyIGWNrqg1G6xY9akelGTzVshoH3NiEmwBwjb 0.8694536364813829
BGldMLd2Txl7xil8VQNZIBMRZqXYc95lOS9fimWw 0.5361116484499396
bE5WGxgghb8BMtHjCwua1G8AvNOAivlZSRtDXKDH 0.25312259894186284
qolQYGKfIsBfYMDQqXFraI3uypdYtwCQzCNZeZAP 0.8550703271706651
meFMZbpYXY43WewcLBKtTvaXNT60YtFRWZDoDonv 0.25672691744256104
T6sdo19IzK95sUSxYXv7jkjnfN0D7ERAlqyeWVy7 0.8917145929369555
qNnuVCAhB81aTccPhrraWeAEhn2ROFghroxDBRVs 0.588894519000303
TpdDZCf2gXq4WGgmYnWLwG3gFBFiuiEw7OZFAx0a 0.2691080914653142
4B3KIHBCjSepk19iOG1KTqAQBLMcqXqDsYth4G8G 0.4174426363193793
IL0pvUWekhE9NGQ9OswtAfbtYjn0QkAJFqsFVKee 0.6982961145022485
fZdDgJwITCX643hxfS5NRKvI08mQhADrsDZmJD1Y 0.4683010780913982
LyZsD9A4k0xY2RPbtfJbjGbqi0t0Y3tZKIWVcGC8 0.23183190638458517
gjRCCsNzoTLxO5IpTz7MHTkKjqZdhucwFeiL74r5 0.30201815029389023
4JwjuqwOJKWz4mtFMFVm7ml1AsTHEerJLzonEaoA 0.2792091201897301
PzfNTKoRXuplmrxwrNLPTNDWrHbqIkIlzt10bGKC 0.7449260270848449
QdXau9IYMTPGzTqKTghBwZNpGlOhWEj318oNwp8l 0.5411934057301102
bhvydAx48Dgi8KtMc6CJ9s44TuuMIHnsfY116ZiV 0.1031657917466291
Cqx1UO8jk3noUmLZO783Uge2UJYgmFyHnMUxCARo 0.3832627984315774
4t396ie5KVofOLnFIqUIF8OLSMevmzDziFKcfxIu 0.014778836190239897
6hc6N6jjlQOZyhJJbfbQ1IIJl9cLaFELVYrDjZJR 0.7050777024855508
GMtx8Smhr0LIWDibjmdeC8HcUXmJUXmt3phG19RP 0.6707246145380001
p8TuU2XHzXxqnqBxJZwBgVkLnBncfLBoEIhu5hOD 0.7452826993144824
o6ykkrQob3UHMg7glWplHehRy4YPUp1su0a4TUnh 0.405036550193832
GdLhmAi0qicqeXaVhJbOf8StOQLHDZoMy0UekVK4 0.7364908452655509
XDppUZsj8yQUURrnJqpENLky57Ncjgzvl0Vr53o0 0.7015827645772305
9ATcuiV9UbOTuRuyFrYB0lHnId4tyL851tG0yUtJ 0.625929583632959
V08ao8UyxZUUAkTgSgLBTNxb3F1eKovyzBI88oCa 0.15957012367535484
CcWSfgIYrEcNMhvYR6mAxZPJMFX5NJmfIFwAwGOn 0.7431826685414591
uIxvt7wfxTEQX4g7EQzxkKGJXHPuIlrBoXllK4AF 0.6322426190305995
WIdgnbuD4sVxpoJfhffX5YzEyc4OTDMa6ab0cY8w 0.8075672515715465
cotFPLWoJlNlQ80glvxNyTMb5R6oF7jxDH4dMlpL 0.8391454020499464
QufozrUbjq65wxXy5TwZ1ukpNSU0P3UKrsMBNuao 0.49276299987661065
4fXK8EeF6F2lbmDg8Pc2FgPFSQL3bDmj6kDICQXw 0.5002293983180093
rE5Zp4yAN7SmSq74CxWSWhMRdhHoHMAYx9De07I0 0.33558245820891197
hE9V3vCCuIJgIP24xcckeoHhbFy2OTOyTJn31Vf9 0.8771407305512764
ydj7H8dnUI51Kb0eSZ5OY2H656uzCJFKULHHfaCv 0.5101813912709251
nJpVp8g4qCAX29cD51RemLV16roowLMzOSlzxHSX 0.9704247954031885
7np7MmF8J6ij5Ikj3CQq1lnFK2tnxBmMAwXrtNhc 0.07888555944631503
aSzL1po7cmhNfDksa5ZXMl11rZZkY5ULbDDQPZ5g 0.7144136358411661
el0WNvPhDojzNRFSlzeb9qBBVY843Q27BLk0BpNE 0.6141601851754418
LvRfQA5GA2xOCL8S5RXhI1xEYFzixoT898TsIcX2 0.17820655438970012
X9nb13tDq2V5Oc97BuctNQVQHeGOCB4IOdMNG73D 0.7319629084339067
bnlWXDu1ECgfL0SdaAInrL2kpJVddZrbWWu9ANDe 0.48615469532045297
DzAScWdCKWJrNPZsmUCCjVkFEqellNcBuwLKfqHq 0.9269100971930153
ADMgMsMSqgI4xLx6f3vLwxFZpeMEGRSM5HsqdidI 0.6463688779110148
wmP4l0iZiZbOU7cvAL87Is7tkxLrfbr2k6COpNYM 0.13189315334514295
js1o7XSWNktpevI2bFsi99qvS1oxL1SNrfBCs5hQ 0.14797333806015878
PoVCepqYMYB9zBMSHBCtmaRE3zjl8iWMf3FVn0wY 0.04963017947435422
ZMscKjQYFuyxUlFaWpclG2GJ4FgfdrVp2wP3dLZi 0.6420386902409644
caYRaVelUFwBDYp4e0lGRuHPTcIsek2ViRncKXMy 0.6404924027586884
gMxOGzr0y2N3SZigmeIGFSpD4JJ9M41IXdl2IcV9 0.45098407267505936
XJWv6bbJrxw7a8vrQqtTiyo3RbFDGEKdyAteFqqs 0.4427367127920526
iJD6R1CTvNFlpFoh6JNlXeYRQIwTtzxxYiwdvo3e 0.8162741794398035
ekidrVTPRHT9QBPNYMpvWZylaXcSeiitA3yK1WTV 0.9797756626367011
tEtpRgmnZvvLe0I5VQ0oMxRceYMBPbqcyxKEKxyq 0.20924611712241603
pDb0CyL5g61Q7qouBSzOizesPndaJFIA7lp9jmhv 0.869217534997608
TuRbKrnBxcF0ZVYxxMCEKzxvVwsvg6nHAsQzeAzr 0.8918967190666474
